# Based on the 2017NEI port shapefile Ports_v2_040718. Shape areas assigned using the native AEA projection to get geometry area in square meters.
# Geometry vertices are extracted on the WGS84 datum.
facid,lon,lat,numvert,area
P20749F15003,-157.966047,21.328547,12,74335.31756
P20749F15003,-157.96617,21.328644,12,74335.31756
P20749F15003,-157.966259,21.328601000000003,12,74335.31756
P20749F15003,-157.966022,21.327832,12,74335.31756
P20749F15003,-157.964894,21.32892,12,74335.31756
P20749F15003,-157.96426499999998,21.328315,12,74335.31756
P20750F15003,-157.96654099999998,21.345833,5,15672.078930000001
P20750F15003,-157.964232,21.347963,5,15672.078930000001
P20750F15003,-157.96391699999998,21.347668,5,15672.078930000001
P20750F15003,-157.966227,21.345538,5,15672.078930000001
P20750F15003,-157.96654099999998,21.345833,5,15672.078930000001
P20751F15003,-157.96303600000002,21.35143,48,1413158.82
P20751F15003,-157.961901,21.353208,48,1413158.82
P20751F15003,-157.945395,21.364632999999998,48,1413158.82
P20751F15003,-157.940211,21.366597,48,1413158.82
P20751F15003,-157.937917,21.365799,48,1413158.82
P20751F15003,-157.93819399999998,21.36511,48,1413158.82
P20751F15003,-157.940488,21.365907999999997,48,1413158.82
P20751F15003,-157.940623,21.36533,48,1413158.82
P20751F15003,-157.94167099999999,21.363232,48,1413158.82
P20751F15003,-157.942528,21.363151000000002,48,1413158.82
P20751F15003,-157.942599,21.3634,48,1413158.82
P20751F15003,-157.945423,21.362217,48,1413158.82
P20751F15003,-157.94538500000002,21.361293,48,1413158.82
P20751F15003,-157.947203,21.360518,48,1413158.82
P20751F15003,-157.947033,21.360139999999998,48,1413158.82
P20751F15003,-157.945386,21.360817,48,1413158.82
P20751F15003,-157.945405,21.359702,48,1413158.82
P20751F15003,-157.94830100000001,21.358544000000002,48,1413158.82
P20751F15003,-157.948757,21.357532,48,1413158.82
P20751F15003,-157.946689,21.355196,48,1413158.82
P20751F15003,-157.941951,21.359958,48,1413158.82
P20751F15003,-157.940664,21.358847,48,1413158.82
P20751F15003,-157.94348100000002,21.355771,48,1413158.82
P20751F15003,-157.943617,21.354716,48,1413158.82
P20751F15003,-157.94313,21.353716,48,1413158.82
P20751F15003,-157.940133,21.353359,48,1413158.82
P20751F15003,-157.940074,21.352631,48,1413158.82
P20751F15003,-157.94386799999998,21.352326,48,1413158.82
P20751F15003,-157.94273700000002,21.350295000000003,48,1413158.82
P20751F15003,-157.943108,21.349985999999998,48,1413158.82
P20751F15003,-157.950394,21.354275,48,1413158.82
P20751F15003,-157.951856,21.352101,48,1413158.82
P20751F15003,-157.953542,21.353119,48,1413158.82
P20751F15003,-157.952691,21.354416,48,1413158.82
P20751F15003,-157.955057,21.355832999999997,48,1413158.82
P20751F15003,-157.95752199999998,21.35211,48,1413158.82
P20751F15003,-157.958594,21.352789,48,1413158.82
P20751F15003,-157.958981,21.352169,48,1413158.82
P20751F15003,-157.95973999999998,21.352636999999998,48,1413158.82
P20751F15003,-157.960135,21.351952999999998,48,1413158.82
P20751F15003,-157.960956,21.352345,48,1413158.82
P20751F15003,-157.96135900000002,21.351743,48,1413158.82
P20751F15003,-157.961892,21.351401,48,1413158.82
P20751F15003,-157.96202399999999,21.351479,48,1413158.82
P20751F15003,-157.96213899999998,21.351868,48,1413158.82
P20751F15003,-157.962357,21.351972,48,1413158.82
P20751F15003,-157.962794,21.351226,48,1413158.82
P20751F15003,-157.96303600000002,21.35143,48,1413158.82
P20752F15003,-157.958043,21.372169,5,122297.4705
P20752F15003,-157.967492,21.364975,5,122297.4705
P20752F15003,-157.96808000000001,21.365643,5,122297.4705
P20752F15003,-157.958631,21.372838,5,122297.4705
P20752F15003,-157.958043,21.372169,5,122297.4705
P20753F15003,-157.96654099999998,21.373487,7,73081.06761
P20753F15003,-157.966074,21.373273,7,73081.06761
P20753F15003,-157.968968,21.368325,7,73081.06761
P20753F15003,-157.97403400000002,21.3711,7,73081.06761
P20753F15003,-157.973719,21.371599,7,73081.06761
P20753F15003,-157.96909399999998,21.369167,7,73081.06761
P20753F15003,-157.96654099999998,21.373487,7,73081.06761
P20754F15003,-157.966606,21.380056,5,27331.82585
P20754F15003,-157.9658,21.380060999999998,5,27331.82585
P20754F15003,-157.965779,21.377138000000002,5,27331.82585
P20754F15003,-157.966585,21.377132999999997,5,27331.82585
P20754F15003,-157.966606,21.380056,5,27331.82585
P20755F15003,-157.959671,21.357206,8,33172.235
P20755F15003,-157.96074199999998,21.355832,8,33172.235
P20755F15003,-157.961044,21.356017,8,33172.235
P20755F15003,-157.964598,21.354751999999998,8,33172.235
P20755F15003,-157.96463799999998,21.3552,8,33172.235
P20755F15003,-157.961288,21.356378,8,33172.235
P20755F15003,-157.96033799999998,21.357595,8,33172.235
P20755F15003,-157.959671,21.357206,8,33172.235
P20756F15003,-157.991322,21.379706,5,12536.22065
P20756F15003,-157.991355,21.38072,5,12536.22065
P20756F15003,-157.990289,21.380748999999998,5,12536.22065
P20756F15003,-157.99025600000002,21.379735999999998,5,12536.22065
P20756F15003,-157.991322,21.379706,5,12536.22065
P20757F15003,-157.991527,21.3488,5,16742.07369
P20757F15003,-157.991531,21.349164000000002,5,16742.07369
P20757F15003,-157.987559,21.3492,5,16742.07369
P20757F15003,-157.98755500000001,21.348836,5,16742.07369
P20757F15003,-157.991527,21.3488,5,16742.07369
P20758F15003,-158.001035,21.351948999999998,5,32409.98004
P20758F15003,-158.001262,21.352411,5,32409.98004
P20758F15003,-157.996251,21.354539000000003,5,32409.98004
P20758F15003,-157.996024,21.354078,5,32409.98004
P20758F15003,-158.001035,21.351948999999998,5,32409.98004
P20759F10005,-75.65734300000001,38.600251,14,2234.9226489999996
P20759F10005,-75.657099,38.600061,14,2234.9226489999996
P20759F10005,-75.656943,38.60005,14,2234.9226489999996
P20759F10005,-75.656924,38.599992,14,2234.9226489999996
P20759F10005,-75.656382,38.599529,14,2234.9226489999996
P20759F10005,-75.656362,38.599455,14,2234.9226489999996
P20759F10005,-75.656153,38.599275,14,2234.9226489999996
P20759F10005,-75.65623199999999,38.599226,14,2234.9226489999996
P20759F10005,-75.656475,38.599415,14,2234.9226489999996
P20759F10005,-75.65657,38.599435,14,2234.9226489999996
P20759F10005,-75.657164,38.599954,14,2234.9226489999996
P20759F10005,-75.657193,38.600014,14,2234.9226489999996
P20759F10005,-75.657427,38.600183,14,2234.9226489999996
P20759F10005,-75.65734300000001,38.600251,14,2234.9226489999996
P20760F22109,-90.705368,29.613205999999998,30,130298.11
P20760F22109,-90.705035,29.613001,30,130298.11
P20760F22109,-90.708539,29.608506,30,130298.11
P20760F22109,-90.70800799999999,29.608204999999998,30,130298.11
P20760F22109,-90.70683199999999,29.607461999999998,30,130298.11
P20760F22109,-90.707112,29.606961,30,130298.11
P20760F22109,-90.708354,29.607639000000002,30,130298.11
P20760F22109,-90.708664,29.606419,30,130298.11
P20760F22109,-90.70839699999999,29.606440000000003,30,130298.11
P20760F22109,-90.7085,29.605827,30,130298.11
P20760F22109,-90.70945999999999,29.605857,30,130298.11
P20760F22109,-90.709203,29.6072,30,130298.11
P20760F22109,-90.709408,29.607193,30,130298.11
P20760F22109,-90.709197,29.608178000000002,30,130298.11
P20760F22109,-90.71034399999999,29.608748,30,130298.11
P20760F22109,-90.711686,29.609758000000003,30,130298.11
P20760F22109,-90.711511,29.609921000000003,30,130298.11
P20760F22109,-90.70907700000001,29.608428999999997,30,130298.11
P20760F22109,-90.708484,29.609601,30,130298.11
P20760F22109,-90.709979,29.610463,30,130298.11
P20760F22109,-90.709761,29.610659000000002,30,130298.11
P20760F22109,-90.708388,29.609802000000002,30,130298.11
P20760F22109,-90.707306,29.611241999999997,30,130298.11
P20760F22109,-90.708878,29.612177000000003,30,130298.11
P20760F22109,-90.708546,29.612538,30,130298.11
P20760F22109,-90.707036,29.611589000000002,30,130298.11
P20760F22109,-90.705968,29.612824,30,130298.11
P20760F22109,-90.70977099999999,29.615222999999997,30,130298.11
P20760F22109,-90.70926999999999,29.615662,30,130298.11
P20760F22109,-90.705368,29.613205999999998,30,130298.11
P20761F22109,-90.69533100000001,29.615116999999998,5,7569.227189
P20761F22109,-90.69515799999999,29.613187,5,7569.227189
P20761F22109,-90.69551899999999,29.613165000000002,5,7569.227189
P20761F22109,-90.69569200000001,29.615095,5,7569.227189
P20761F22109,-90.69533100000001,29.615116999999998,5,7569.227189
P20762F22109,-90.693999,29.611255,11,34480.06779
P20762F22109,-90.693702,29.611562,11,34480.06779
P20762F22109,-90.68844200000001,29.608290999999998,11,34480.06779
P20762F22109,-90.688927,29.607803999999998,11,34480.06779
P20762F22109,-90.690072,29.608559999999997,11,34480.06779
P20762F22109,-90.690926,29.609416999999997,11,34480.06779
P20762F22109,-90.691746,29.609902,11,34480.06779
P20762F22109,-90.692126,29.609525,11,34480.06779
P20762F22109,-90.692622,29.609739,11,34480.06779
P20762F22109,-90.692299,29.610283000000003,11,34480.06779
P20762F22109,-90.693999,29.611255,11,34480.06779
P20763F22109,-90.676797,29.602401,13,27365.59092
P20763F22109,-90.673597,29.601412,13,27365.59092
P20763F22109,-90.674033,29.600644,13,27365.59092
P20763F22109,-90.674587,29.600877,13,27365.59092
P20763F22109,-90.674329,29.601333,13,27365.59092
P20763F22109,-90.674887,29.601491999999997,13,27365.59092
P20763F22109,-90.675258,29.600819,13,27365.59092
P20763F22109,-90.675919,29.601189,13,27365.59092
P20763F22109,-90.675598,29.601716999999997,13,27365.59092
P20763F22109,-90.676282,29.601907,13,27365.59092
P20763F22109,-90.67680899999999,29.600969,13,27365.59092
P20763F22109,-90.67737199999999,29.601195,13,27365.59092
P20763F22109,-90.676797,29.602401,13,27365.59092
P20764F22109,-90.671308,29.6003,47,395845.8933
P20764F22109,-90.670783,29.601158,47,395845.8933
P20764F22109,-90.66719,29.600253000000002,47,395845.8933
P20764F22109,-90.667102,29.601964000000002,47,395845.8933
P20764F22109,-90.666671,29.601915999999996,47,395845.8933
P20764F22109,-90.66650200000001,29.599908000000003,47,395845.8933
P20764F22109,-90.666041,29.599859000000002,47,395845.8933
P20764F22109,-90.66544499999999,29.601726,47,395845.8933
P20764F22109,-90.664951,29.601702000000003,47,395845.8933
P20764F22109,-90.664967,29.599702,47,395845.8933
P20764F22109,-90.66373399999999,29.599615000000004,47,395845.8933
P20764F22109,-90.663576,29.601426,47,395845.8933
P20764F22109,-90.66301700000001,29.601451,47,395845.8933
P20764F22109,-90.66279899999999,29.599258000000003,47,395845.8933
P20764F22109,-90.661901,29.599239,47,395845.8933
P20764F22109,-90.661676,29.601125,47,395845.8933
P20764F22109,-90.66096999999999,29.601038,47,395845.8933
P20764F22109,-90.660852,29.598746000000002,47,395845.8933
P20764F22109,-90.658801,29.598384999999997,47,395845.8933
P20764F22109,-90.65875799999999,29.600331,47,395845.8933
P20764F22109,-90.65836,29.60026,47,395845.8933
P20764F22109,-90.658313,29.598283000000002,47,395845.8933
P20764F22109,-90.656417,29.597929999999998,47,395845.8933
P20764F22109,-90.657957,29.594082,47,395845.8933
P20764F22109,-90.65847600000001,29.594185999999997,47,395845.8933
P20764F22109,-90.657328,29.596857,47,395845.8933
P20764F22109,-90.659284,29.597240000000003,47,395845.8933
P20764F22109,-90.661652,29.59307,47,395845.8933
P20764F22109,-90.661952,29.593214,47,395845.8933
P20764F22109,-90.659891,29.597425,47,395845.8933
P20764F22109,-90.66140899999999,29.597864,47,395845.8933
P20764F22109,-90.663612,29.593842,47,395845.8933
P20764F22109,-90.664068,29.593968,47,395845.8933
P20764F22109,-90.662145,29.597978,47,395845.8933
P20764F22109,-90.66464599999999,29.598543,47,395845.8933
P20764F22109,-90.666623,29.595081,47,395845.8933
P20764F22109,-90.667135,29.595288,47,395845.8933
P20764F22109,-90.665254,29.598703000000004,47,395845.8933
P20764F22109,-90.66682,29.598909999999997,47,395845.8933
P20764F22109,-90.667975,29.599227000000003,47,395845.8933
P20764F22109,-90.66950200000001,29.596885999999998,47,395845.8933
P20764F22109,-90.669887,29.597138,47,395845.8933
P20764F22109,-90.668585,29.599361,47,395845.8933
P20764F22109,-90.670574,29.60016,47,395845.8933
P20764F22109,-90.673346,29.595958000000003,47,395845.8933
P20764F22109,-90.673851,29.596268,47,395845.8933
P20764F22109,-90.671308,29.6003,47,395845.8933
P20765F26055,-85.620655,44.766362,11,33948.71312
P20765F26055,-85.621764,44.766302,11,33948.71312
P20765F26055,-85.623639,44.766643,11,33948.71312
P20765F26055,-85.623597,44.766909999999996,11,33948.71312
P20765F26055,-85.623308,44.767944,11,33948.71312
P20765F26055,-85.622947,44.768155,11,33948.71312
P20765F26055,-85.621883,44.768228,11,33948.71312
P20765F26055,-85.62220500000001,44.767703999999995,11,33948.71312
P20765F26055,-85.620427,44.766977000000004,11,33948.71312
P20765F26055,-85.62060600000001,44.766502,11,33948.71312
P20765F26055,-85.620655,44.766362,11,33948.71312
P20766F26055,-85.605795,44.766163,9,10431.23747
P20766F26055,-85.60576800000001,44.765778000000005,9,10431.23747
P20766F26055,-85.60589,44.765611,9,10431.23747
P20766F26055,-85.60656800000001,44.765622,9,10431.23747
P20766F26055,-85.606575,44.76585,9,10431.23747
P20766F26055,-85.607208,44.765857000000004,9,10431.23747
P20766F26055,-85.607254,44.766586,9,10431.23747
P20766F26055,-85.606032,44.766585,9,10431.23747
P20766F26055,-85.605795,44.766163,9,10431.23747
P20767F72147,-64.69850500000001,17.747759,15,31501.797889999998
P20767F72147,-64.699189,17.747107999999997,15,31501.797889999998
P20767F72147,-64.69931600000001,17.74699,15,31501.797889999998
P20767F72147,-64.699206,17.746883999999998,15,31501.797889999998
P20767F72147,-64.698592,17.747453,15,31501.797889999998
P20767F72147,-64.69811800000001,17.74699,15,31501.797889999998
P20767F72147,-64.698091,17.746836,15,31501.797889999998
P20767F72147,-64.6988,17.746249,15,31501.797889999998
P20767F72147,-64.699649,17.747038,15,31501.797889999998
P20767F72147,-64.6986,17.748461,15,31501.797889999998
P20767F72147,-64.698045,17.749712,15,31501.797889999998
P20767F72147,-64.69756,17.749432000000002,15,31501.797889999998
P20767F72147,-64.697941,17.747845,15,31501.797889999998
P20767F72147,-64.698263,17.747743,15,31501.797889999998
P20767F72147,-64.69850500000001,17.747759,15,31501.797889999998
P20768F12005,-85.75806,30.173552,17,86614.03246
P20768F12005,-85.757053,30.172114,17,86614.03246
P20768F12005,-85.756776,30.171774,17,86614.03246
P20768F12005,-85.756252,30.171799,17,86614.03246
P20768F12005,-85.756281,30.171592999999998,17,86614.03246
P20768F12005,-85.753726,30.171770000000002,17,86614.03246
P20768F12005,-85.751914,30.172690000000003,17,86614.03246
P20768F12005,-85.751661,30.172441999999997,17,86614.03246
P20768F12005,-85.75325600000001,30.170606,17,86614.03246
P20768F12005,-85.753721,30.170486,17,86614.03246
P20768F12005,-85.755608,30.170334999999998,17,86614.03246
P20768F12005,-85.75554,30.170178999999997,17,86614.03246
P20768F12005,-85.75601999999999,30.170209000000003,17,86614.03246
P20768F12005,-85.7575,30.171334,17,86614.03246
P20768F12005,-85.758495,30.172862,17,86614.03246
P20768F12005,-85.75886899999999,30.173015999999997,17,86614.03246
P20768F12005,-85.75806,30.173552,17,86614.03246
P20769F02188,-164.54095,67.72993000000001,22,24976.98241
P20769F02188,-164.540377,67.730153,22,24976.98241
P20769F02188,-164.53968799999998,67.729867,22,24976.98241
P20769F02188,-164.53931699999998,67.729475,22,24976.98241
P20769F02188,-164.53939599999998,67.72903199999999,22,24976.98241
P20769F02188,-164.53793000000002,67.728422,22,24976.98241
P20769F02188,-164.534895,67.72770799999999,22,24976.98241
P20769F02188,-164.53276699999998,67.726747,22,24976.98241
P20769F02188,-164.532373,67.726382,22,24976.98241
P20769F02188,-164.53131499999998,67.725971,22,24976.98241
P20769F02188,-164.530464,67.725175,22,24976.98241
P20769F02188,-164.531123,67.724855,22,24976.98241
P20769F02188,-164.531912,67.72572,22,24976.98241
P20769F02188,-164.532921,67.726186,22,24976.98241
P20769F02188,-164.533321,67.726478,22,24976.98241
P20769F02188,-164.535426,67.727447,22,24976.98241
P20769F02188,-164.538307,67.72815,22,24976.98241
P20769F02188,-164.540076,67.72885699999999,22,24976.98241
P20769F02188,-164.540247,67.729237,22,24976.98241
P20769F02188,-164.53998700000002,67.729446,22,24976.98241
P20769F02188,-164.54017199999998,67.72964300000001,22,24976.98241
P20769F02188,-164.54095,67.72993000000001,22,24976.98241
P20770F36083,-73.68526999999999,42.752751,10,5828.3246420000005
P20770F36083,-73.68513399999999,42.753371,10,5828.3246420000005
P20770F36083,-73.68429499999999,42.753362,10,5828.3246420000005
P20770F36083,-73.684169,42.753116,10,5828.3246420000005
P20770F36083,-73.68436899999999,42.753103,10,5828.3246420000005
P20770F36083,-73.684669,42.752518,10,5828.3246420000005
P20770F36083,-73.684881,42.752582000000004,10,5828.3246420000005
P20770F36083,-73.684978,42.752531,10,5828.3246420000005
P20770F36083,-73.68517800000001,42.752572,10,5828.3246420000005
P20770F36083,-73.68526999999999,42.752751,10,5828.3246420000005
P20771F72055,-66.90689300000001,17.959502,5,5871.855084000001
P20771F72055,-66.906892,17.957710000000002,5,5871.855084000001
P20771F72055,-66.907169,17.957710000000002,5,5871.855084000001
P20771F72055,-66.90717,17.959502,5,5871.855084000001
P20771F72055,-66.90689300000001,17.959502,5,5871.855084000001
P20772F72055,-66.906848,17.962119,5,7420.456926999999
P20772F72055,-66.906798,17.960626,5,7420.456926999999
P20772F72055,-66.907217,17.960613000000002,5,7420.456926999999
P20772F72055,-66.907267,17.962106,5,7420.456926999999
P20772F72055,-66.906848,17.962119,5,7420.456926999999
P20773F09003,-72.625585,41.665634000000004,5,1413.452628
P20773F09003,-72.625644,41.665488,5,1413.452628
P20773F09003,-72.626609,41.66568,5,1413.452628
P20773F09003,-72.626551,41.665826,5,1413.452628
P20773F09003,-72.625585,41.665634000000004,5,1413.452628
P20774F21151,-84.43533599999999,37.846814,5,558.6915339999999
P20774F21151,-84.43559499999999,37.847006,5,558.6915339999999
P20774F21151,-84.435447,37.847116,5,558.6915339999999
P20774F21151,-84.43518900000001,37.846924,5,558.6915339999999
P20774F21151,-84.43533599999999,37.846814,5,558.6915339999999
P20775F22035,-91.172353,32.757186,8,77736.17367
P20775F22035,-91.17142199999999,32.757498,8,77736.17367
P20775F22035,-91.169556,32.753599,8,77736.17367
P20775F22035,-91.167905,32.751552000000004,8,77736.17367
P20775F22035,-91.16856999999999,32.751174,8,77736.17367
P20775F22035,-91.171205,32.753512,8,77736.17367
P20775F22035,-91.17090999999999,32.75393,8,77736.17367
P20775F22035,-91.172353,32.757186,8,77736.17367
P20776F41041,-124.03678300000001,44.626882,15,41237.8834
P20776F41041,-124.035439,44.626125,15,41237.8834
