locid,siteno,airport_name,width,facility_id,start_x,start_y,end_x,end_y
3S2,07945.1*A,SWANS FLD,50,11138111,-70.40980530560,44.51540619440,-70.40383072220,44.51289480560
44B,07947.*A,CHARLES A. CHASE JR. MEMORIAL FIELD,50,9574911,-69.25032980560,45.17713155560,-69.23902372220,45.17780955560
EPM,07963.*A,EASTPORT MUNI,50,9573411,-67.01889988890,44.91338613890,-67.00648069440,44.90685672220
3B4,07966.*A,LITTLEBROOK AIR PARK,50,11111311,-70.77818333330,43.14441027780,-70.76868888890,43.14185833330
FVE,07979.5*A,NORTHERN AROOSTOOK RGNL,50,9608611,-68.32109497220,47.28822316670,-68.30437461110,47.28278411110
IZG,07980.1*A,EASTERN SLOPES RGNL,50,9603011,-70.95429291670,43.99456038890,-70.94145927780,43.98771466670
3B1,08014.*A,GREENVILLE MUNI,50,9575011,-69.55384444440,45.45915000000,-69.55193888890,45.46726666670
3B1,08014.*A,GREENVILLE MUNI,50,9575011,-69.55763805560,45.46506555560,-69.54379472220,45.46002833330
HUL,08038.*A,HOULTON INTL,50,9608511,-67.79217500000,46.12381111110,-67.79367222220,46.13114166670
HUL,08038.*A,HOULTON INTL,50,9608511,-67.79718333330,46.11718333330,-67.78693055560,46.12894444440
57B,08049.65*A,ISLESBORO,50,9574311,-68.90962097220,44.29924113890,-68.91155138890,44.30567525000
59B,08050.*A,NEWTON FIELD,50,9574611,-70.25411388890,45.63411388890,-70.24347222220,45.63139722220
ME16,08081.5*A,LORING INTL,50,11361511,-67.87978055560,46.93432222220,-67.89087222220,46.96661666670
63B,08081.7*A,LIMINGTON-HARMON,50,11219211,-70.67808469440,43.76323755560,-70.66684747220,43.76282263890
LRG,08084.2*A,LINCOLN RGNL,50,9576611,-68.53769194440,45.36539583330,-68.53179361110,45.35892722220
B10,08096.1*A,BOWMAN FIELD,50,12419511,-70.14669122220,44.40701891670,-70.14548694440,44.41299522220
65B,08100.*A,LUBEC MUNI,50,11222111,-67.03012669440,44.83493827780,-67.02379152780,44.83817947220
MVM,08108.1*A,MACHIAS VALLEY,50,9573311,-67.48078600000,44.70678091670,-67.47641133330,44.69943811110
MLT,08137.*A,MILLINOCKET MUNI,50,9576511,-68.69279502780,45.64937122220,-68.67436802780,45.64929086110
MLT,08137.*A,MILLINOCKET MUNI,50,9576511,-68.69300480560,45.65019761110,-68.68273155560,45.64192716670
OWK,08167.*A,CENTRAL MAINE ARPT OF NORRIDGEWOCK,50,9574511,-69.86875163890,44.70890494440,-69.86618433330,44.71971863890
OWK,08167.*A,CENTRAL MAINE ARPT OF NORRIDGEWOCK,50,9574511,-69.87137041670,44.72016925000,-69.85952555560,44.71317172220
OLD,08191.*A,"DEWITT FLD,OLD TOWN MUNI",50,9576411,-68.67566713890,44.94778041670,-68.67104075000,44.95591513890
OLD,08191.*A,"DEWITT FLD,OLD TOWN MUNI",50,9576411,-68.68276719440,44.95365625000,-68.66742430560,44.95240922220
81B,08193.*A,OXFORD COUNTY RGNL,50,9603111,-70.48556247220,44.16015236110,-70.47701044440,44.15470602780
2B7,08209.*A,PITTSFIELD MUNI,50,9574711,-69.37609697220,44.77388333330,-69.37275208330,44.76316672220
PWM,08215.*A,PORTLAND INTL JETPORT,50,9606311,-70.32607086110,43.64586200000,-70.29899150000,43.64403358330
PWM,08215.*A,PORTLAND INTL JETPORT,50,9606311,-70.30731936110,43.65447322220,-70.30066444440,43.63845100000
PQI,08221.*A,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,50,9608411,-68.04558175000,46.68121063890,-68.05290936110,46.70097272220
PQI,08221.*A,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,50,9608411,-68.05085127780,46.68428775000,-68.02771038890,46.68834991670
PNN,08224.*A,PRINCETON MUNI,50,9573211,-67.56593708330,45.19664972220,-67.55627702780,45.20522913890
PNN,08224.*A,PRINCETON MUNI,50,9573211,-67.57340594440,45.20409530560,-67.56196077780,45.19666677780
8B0,08230.*A,STEVEN A. BEAN MUNI,50,9606211,-70.66993508330,44.99413813890,-70.65930305560,44.98964797220
RKD,08246.*A,KNOX COUNTY RGNL,50,9603711,-69.10074722220,44.05599722220,-69.09721388890,44.06666944440
RKD,08246.*A,KNOX COUNTY RGNL,50,9603711,-69.10837305560,44.06152194440,-69.09058166670,44.05661527780
SFM,08275.*A,SANFORD SEACOAST RGNL,50,9572711,-70.71974336110,43.38666980560,-70.69928444440,43.39586141670
SFM,08275.*A,SANFORD SEACOAST RGNL,50,9572711,-70.71430688890,43.40034294440,-70.69784141670,43.39371250000
93B,08343.1*A,STONINGTON MUNI,50,9605911,-68.68335638890,44.17140866670,-68.67714150000,44.17503202780
ME5,08344.*A,BANKS,50,11362511,-68.43095000000,44.16495555560,-68.42536111110,44.16581944440
13ME,08346.15*A,SOCATEAN BAY,50,11000811,-69.81333833330,45.77569444440,-69.80534277780,45.77705305560
3B5,08351.*A,TWITCHELL,50,11835911,-70.23729630560,44.18913347220,-70.22924236110,44.18802386110
3B5,08351.*A,TWITCHELL,50,11835911,-70.23621105560,44.19031497220,-70.22867575000,44.18833811110
WVL,08389.*A,WATERVILLE ROBERT LAFLEUR,50,9603911,-69.68063333330,44.52651888890,-69.67054444440,44.53976666670
WVL,08389.*A,WATERVILLE ROBERT LAFLEUR,50,9603911,-69.67894416670,44.53533916670,-69.67173888890,44.53169777780
IWI,08424.*A,WISCASSET,50,9603611,-69.71762666670,43.95852450000,-69.70750133330,43.96429686110
ADG,09501.*A,LENAWEE COUNTY,50,9529211,-84.08472558330,41.86161025000,-84.07124427780,41.87092686110
ADG,09501.*A,LENAWEE COUNTY,50,9529211,-84.07861111110,41.87227777780,-84.07225000000,41.87083333330
35D,09509.*A,PADGHAM FIELD,50,9541611,-85.83053616670,42.53086425000,-85.81472572220,42.52928763890
35D,09509.*A,PADGHAM FIELD,50,9541611,-85.82862819440,42.53322591670,-85.82432500000,42.52934166670
AMN,09515.1*A,GRATIOT COMMUNITY,50,9557511,-84.69603922220,43.32302205560,-84.67723591670,43.32296244440
AMN,09515.1*A,GRATIOT COMMUNITY,50,9557511,-84.68994802780,43.32519475000,-84.69000127780,43.31642508330
APN,09518.*A,ALPENA COUNTY RGNL,50,9562711,-83.56136816670,45.06494108330,-83.56149008330,45.08962666670
APN,09518.*A,ALPENA COUNTY RGNL,50,9562711,-83.56669863890,45.07603822220,-83.54987600000,45.08297333330
ARB,09524.*A,ANN ARBOR MUNI,50,9510011,-83.75010636110,42.22024380560,-83.73956855560,42.22582452780
ARB,09524.*A,ANN ARBOR MUNI,50,9510011,-83.75083611110,42.22492777780,-83.74224166670,42.22090833330
Y93,09527.*A,ATLANTA MUNI,50,9531811,-84.13133333330,44.99375000000,-84.12296111110,44.99944444440
Y93,09527.*A,ATLANTA MUNI,50,9531811,-84.13831111110,45.00296944440,-84.12877500000,44.99729166670
39G,09530.91*A,AVOCA,50,12032511,-82.67329166670,43.02997222220,-82.66543888890,43.03007222220
BAX,09532.*A,HURON COUNTY MEMORIAL,50,9553911,-82.98906788890,43.77863047220,-82.98278477780,43.78706822220
BAX,09532.*A,HURON COUNTY MEMORIAL,50,9553911,-82.98755619440,43.78503841670,-82.98257652780,43.77177900000
7D3,09536.*A,BALDWIN MUNI,50,11254811,-85.85051166670,43.87346194440,-85.84269583330,43.87867250000
7D3,09536.*A,BALDWIN MUNI,50,11254811,-85.84601027780,43.87541666670,-85.83163444440,43.87470416670
45MI,09543.2*A,FRANKLIN'S,50,11870911,-84.12641388890,46.26685277780,-84.12641388890,46.26095555560
41G,09547.8*A,UNIVERSITY AIRPARK,50,12047711,-84.48319166670,42.83998333330,-84.47508611110,42.84058055560
BTL,09548.*A,W K KELLOGG,50,9550111,-85.26597858330,42.29573138890,-85.24094605560,42.31593683330
BTL,09548.*A,W K KELLOGG,50,9550111,-85.25019641670,42.29942588890,-85.23993644440,42.30770691670
BTL,09548.*A,W K KELLOGG,50,9550111,-85.25459291670,42.31416855560,-85.24014338890,42.30634930560
3CM,09551.*A,JAMES CLEMENTS MUNI,50,9554611,-83.89973558330,43.54402086110,-83.89283438890,43.54908569440
3CM,09551.*A,JAMES CLEMENTS MUNI,50,9554611,-83.89539491670,43.55239425000,-83.89444888890,43.54199702780
SJX,09555.*A,BEAVER ISLAND,50,9547011,-85.56935183330,45.69181836110,-85.56370669440,45.69582972220
SJX,09555.*A,BEAVER ISLAND,50,9547011,-85.57771511110,45.69155213890,-85.56089450000,45.69139750000
SJX,09555.*A,BEAVER ISLAND,50,9547011,-85.56786152780,45.69525741670,-85.55845111110,45.68915088890
6Y8,09555.1*A,WELKE,50,11779011,-85.52558333330,45.72033333330,-85.51575000000,45.72052777780
6Y8,09555.1*A,WELKE,50,11779011,-85.52003611110,45.72647222220,-85.52021388890,45.71687500000
ACB,09562.*A,ANTRIM COUNTY,50,9561611,-85.20124194440,44.98203180560,-85.19545505560,44.99511213890
43G,09563.*A,BELLEVILLE,50,11842411,-83.54580000000,42.18031666670,-83.54563333330,42.17440000000
BEH,09566.*A,SOUTHWEST MICHIGAN RGNL,50,9553111,-86.43383377780,42.12792163890,-86.41169830560,42.12779194440
BEH,09566.*A,SOUTHWEST MICHIGAN RGNL,50,9553111,-86.43381191670,42.13266525000,-86.42374736110,42.12597033330
C20,09568.*A,ANDREWS UNIVERSITY AIRPARK,50,12421411,-86.37136502780,41.95179961110,-86.36805555560,41.95652777780
C20,09568.*A,ANDREWS UNIVERSITY AIRPARK,50,12421411,-86.37283333330,41.95338888890,-86.36133333330,41.94586111110
RQB,09581.*A,ROBEN-HOOD,50,9507111,-85.51653180560,43.72454366670,-85.50026900000,43.72448255560
RQB,09581.*A,ROBEN-HOOD,50,9507111,-85.50021861110,43.72260061110,-85.49406916670,43.71669038890
44G,09592.*A,BETZ,50,11855811,-83.87553333330,41.85505555560,-83.86598333330,41.85505555560
6Y1,09593.*A,BOIS BLANC ISLAND,50,11242111,-84.51063550000,45.76676672220,-84.49699236110,45.76582858330
N98,09594.*A,BOYNE CITY MUNI,50,11384611,-84.99763958330,45.20906663890,-84.98213152780,45.20856025000
BFA,09594.1*A,BOYNE MOUNTAIN,50,12420111,-84.92598611110,45.17283027780,-84.92224166670,45.15885277780
45G,09605.*A,BRIGHTON,50,9528611,-83.78213305560,42.56646305560,-83.77492500000,42.57316388890
6G8,09606.81*A,SHAMROCK FLD,50,11678211,-84.24167500000,42.09125277780,-84.23988333330,42.09882222220
CAD,09614.*A,WEXFORD COUNTY,50,9527211,-85.43084502780,44.27288169440,-85.41335747220,44.27838097220
CAD,09614.*A,WEXFORD COUNTY,50,9527211,-85.41103241670,44.27738461110,-85.41095580560,44.27188102780
W87,09622.35*A,BUZZWICK,50,12141911,-83.37908333330,42.01688333330,-83.37201666670,42.01680000000
W87,09622.35*A,BUZZWICK,50,12141911,-83.37225000000,42.02144444440,-83.37202777780,42.01437500000
CVX,09654.*A,CHARLEVOIX MUNI,50,9547911,-85.27117888890,45.30361833330,-85.26762777780,45.30607666670
CVX,09654.*A,CHARLEVOIX MUNI,50,9547911,-85.28580530560,45.30417605560,-85.26820208330,45.30534816670
FPK,09657.*A,FITCH H BEACH,50,9540511,-84.81372280560,42.57000577780,-84.80913519440,42.57901966670
FPK,09657.*A,FITCH H BEACH,50,9540511,-84.81555138890,42.57602913890,-84.81068744440,42.57084877780
49G,09657.02*A,WEND VALLEY,50,11830011,-84.90902777780,42.58042777780,-84.90899722220,42.57548333330
SLH,09662.1*A,CHEBOYGAN COUNTY,50,9546711,-84.52725119440,45.65419175000,-84.51159072220,45.65420847220
SLH,09662.1*A,CHEBOYGAN COUNTY,50,9546711,-84.52000277780,45.65538333330,-84.51810555560,45.65041944440
50G,09668.*A,HOWARD NIXON MEMORIAL,50,9530511,-84.13957500000,43.17975277780,-84.12908333330,43.18001388890
50G,09668.*A,HOWARD NIXON MEMORIAL,50,9530511,-84.13201944440,43.18778611110,-84.13231608330,43.18070555560
48D,09674.*A,CLARE MUNI,50,9545311,-84.74271347220,43.83276836110,-84.73599483330,43.84104541670
48D,09674.*A,CLARE MUNI,50,9545311,-84.74611591670,43.83065877780,-84.73669669440,43.83137750000
7N4,09682.9*A,HONEY ACRES,50,11699111,-83.98622222220,42.08297222220,-83.98580555560,42.07255555560
51G,09683.*A,CAGNEY,50,11970311,-83.79844444440,43.14175000000,-83.79461111110,43.14625000000
51G,09683.*A,CAGNEY,50,11970311,-83.79850000000,43.14500000000,-83.79391666670,43.14102777780
51G,09683.*A,CAGNEY,50,11970311,-83.79822222220,43.14583333330,-83.79812500000,43.14078333330
OEB,09685.*A,BRANCH COUNTY MEMORIAL,50,9550411,-85.05169022220,41.93101325000,-85.04458838890,41.93901855560
OEB,09685.*A,BRANCH COUNTY MEMORIAL,50,9550411,-85.06413158330,41.92953425000,-85.04648186110,41.93600350000
OEB,09685.*A,BRANCH COUNTY MEMORIAL,50,9550411,-85.05299694440,41.93637527780,-85.05027250000,41.93011111110
56M,09695.*A,MILLSTREAM AIRPARK,50,16122111,-84.04906388890,42.96548611110,-84.04008055560,42.96056388890
55G,09699.02*A,ARNOLD FIELD,50,11186111,-82.61138333330,43.29631666670,-82.60228333330,43.29866666670
55G,09699.02*A,ARNOLD FIELD,50,11186111,-82.60808333330,43.30135000000,-82.60761666670,43.29426666670
50D,09701.1*A,IRON COUNTY,50,11960111,-88.27550900000,46.00608400000,-88.27177333330,46.01301388890
50D,09701.1*A,IRON COUNTY,50,11960111,-88.28083333330,46.01095238890,-88.26778055560,46.00651666670
6G0,09704.1*A,ATHELONE WILLIAMS MEMORIAL,50,11677911,-83.53614675000,43.02875475000,-83.52321555560,43.02952944440
56G,09710.01*A,INDIAN CREEK RANCH,50,11187311,-82.65391666670,43.57841666670,-82.64045000000,43.57861111110
DET,09725.*A,COLEMAN A. YOUNG MUNI,50,9535511,-83.01573861110,42.40287666670,-83.00345555560,42.40745555560
DET,09725.*A,COLEMAN A. YOUNG MUNI,50,9535511,-83.01623750000,42.41796444440,-83.00498055560,42.40676194440
ONZ,09746.*A,GROSSE ILE MUNI,50,9529311,-83.16236988890,42.09335377780,-83.15334972220,42.10482908330
ONZ,09746.*A,GROSSE ILE MUNI,50,9529311,-83.16726761110,42.10497186110,-83.16353800000,42.09315397220
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.35121880560,42.20783547220,-83.33614311110,42.22829261110
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.35180202780,42.19561452780,-83.33407016670,42.21968211110
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.38400022220,42.20217291670,-83.36628116670,42.22624491670
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.37126830560,42.20232436110,-83.34999055560,42.23121250000
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.36316813890,42.21696702780,-83.33103216670,42.21750616670
DTW,09749.*A,DETROIT METROPOLITAN WAYNE COUNTY,50,9535411,-83.36172919440,42.19901533330,-83.33036925000,42.19953827780
YIP,09750.*A,WILLOW RUN,50,9527611,-83.54168263890,42.23218472220,-83.52556300000,42.24346183330
YIP,09750.*A,WILLOW RUN,50,9527611,-83.53984986110,42.23062550000,-83.51957650000,42.24481636110
YIP,09750.*A,WILLOW RUN,50,9527611,-83.54332780560,42.24394961110,-83.51640591670,42.24445386110
YIP,09750.*A,WILLOW RUN,50,9527611,-83.53927363890,42.24318450000,-83.52309083330,42.23072036110
2E8,09754.6*A,CACKLEBERRY,50,11084511,-83.87152777780,42.42325000000,-83.86555555560,42.42700000000
C91,09764.*A,DOWAGIAC MUNI,50,9548611,-86.12641319440,41.98907866670,-86.12088247220,41.99339527780
C91,09764.*A,DOWAGIAC MUNI,50,9548611,-86.13905152780,41.99369558330,-86.12176477780,41.99367725000
DRM,09768.*A,DRUMMOND ISLAND,50,9545411,-83.73972500000,46.00696555560,-83.73998250000,46.01381861110
DRM,09768.*A,DRUMMOND ISLAND,50,9545411,-83.75397277780,46.00695055560,-83.73899388890,46.01032055560
Y94,09776.*A,EAST JORDAN CITY,50,12106011,-85.11806666670,45.13047500000,-85.10548055560,45.13016388890
Y94,09776.*A,EAST JORDAN CITY,50,12106011,-85.11337222220,45.13048888890,-85.11337222220,45.12589444440
6D9,09778.1*A,IOSCO COUNTY,50,9551011,-83.43127500000,44.31147444440,-83.41332611110,44.31419472220
60G,09780.11*A,SKYWAY ESTATES,50,11215711,-84.65636944440,42.58336944440,-84.64659166670,42.58424722220
34U,09784.1*A,YUBA,50,11119811,-85.43145833330,44.84380000000,-85.43145833330,44.83564166670
2E2,09786.*A,SHARPE'S STRIP,50,12049911,-82.77610277780,42.95532222220,-82.77574166670,42.94791666670
Y87,09787.3*A,EMPIRE,50,11472611,-86.00758888890,44.79110833330,-85.99890833330,44.79195000000
Y87,09787.3*A,EMPIRE,50,11472611,-86.00500277780,44.79000555560,-86.00253055560,44.78281111110
ESC,09788.*A,DELTA COUNTY,50,9542511,-87.11193555560,45.72082211110,-87.08649666670,45.72054508330
ESC,09788.*A,DELTA COUNTY,50,9542511,-87.08643475000,45.73212833330,-87.08674066670,45.71837516670
9C8,09791.*A,EVART MUNI,50,9510411,-85.29053025000,43.89175308330,-85.27894358330,43.89797438890
FNT,09809.*A,BISHOP INTL,50,9563311,-83.75982566670,42.96897516670,-83.73293366670,42.96957711110
FNT,09809.*A,BISHOP INTL,50,9563311,-83.74345730560,42.97273138890,-83.74300916670,42.95119966670
3DA,09811.*A,DALTON,50,11925511,-83.80944444440,43.05694444440,-83.80333463890,43.05694427780
3DA,09811.*A,DALTON,50,11925511,-83.80388888890,43.05305555560,-83.80397222220,43.04616944440
65G,09818.01*A,MAPLE GROVE,50,11596511,-84.06788333330,42.71868333330,-84.05653333330,42.71863333330
66G,09820.*A,WM 'TINY' ZEHNDER FIELD,50,11610911,-83.71437777780,43.31390833330,-83.70498611110,43.31390833330
FFX,09829.*A,FREMONT MUNI,50,9528211,-85.99840194440,43.44386305560,-85.98521841670,43.44372863890
FFX,09829.*A,FREMONT MUNI,50,9528211,-85.99663808330,43.44579875000,-85.99648469440,43.42796641670
GLR,09834.*A,GAYLORD RGNL,50,9508711,-84.71701400000,45.01450575000,-84.69157750000,45.01447088890
GLR,09834.*A,GAYLORD RGNL,50,9508711,-84.70212125000,45.01651430560,-84.70215269440,45.00499638890
4Y4,09834.01*A,LAKES OF THE NORTH,50,11178311,-84.88168888890,44.90818611110,-84.86900277780,44.91541388890
68G,09835.*A,DUFORD FIELD,50,11628611,-83.62700000000,43.12986111110,-83.62672222220,43.12144444440
43MI,09838.3*A,WEST GLADSTONE,50,11148711,-87.11680277780,45.84637777780,-87.11680277780,45.85487777780
GDW,09839.*A,GLADWIN ZETTEL MEMORIAL,50,9560911,-84.48286627780,43.97174230560,-84.46503297220,43.97226005560
GDW,09839.*A,GLADWIN ZETTEL MEMORIAL,50,9560911,-84.47891041670,43.97126686110,-84.47502863890,43.96476894440
3GM,09847.*A,GRAND HAVEN MEMORIAL AIRPARK,50,9535911,-86.20335763890,43.03415116670,-86.18932475000,43.03415377780
3GM,09847.*A,GRAND HAVEN MEMORIAL AIRPARK,50,9535911,-86.20145958330,43.03667752780,-86.20146608330,43.03102944440
4D0,09848.*A,ABRAMS MUNI,50,9544611,-84.73596205560,42.77528463890,-84.72408252780,42.77596083330
4D0,09848.*A,ABRAMS MUNI,50,9544611,-84.73701558330,42.77746711110,-84.73705238890,42.77044536110
Y98,09849.*A,GRAND MARAIS,50,12106311,-85.92187500000,46.61639722220,-85.91061666670,46.62415555560
Y98,09849.*A,GRAND MARAIS,50,12106311,-85.92017500000,46.62397777780,-85.91333888890,46.61836388890
GRR,09852.*A,GERALD R. FORD INTL,50,9563711,-85.54019147220,42.88883063890,-85.52174827780,42.89090294440
GRR,09852.*A,GERALD R. FORD INTL,50,9563711,-85.54218950000,42.87663372220,-85.50531122220,42.88078080560
GRR,09852.*A,GERALD R. FORD INTL,50,9563711,-85.51925663890,42.88953055560,-85.51446511110,42.86647433330
GOV,09857.*A,GRAYLING AAF,50,9542811,-84.73493861110,44.67917683330,-84.72108486110,44.68868350000
GOV,09857.*A,GRAYLING AAF,50,9542811,-84.73638836110,44.68167575000,-84.72304591670,44.67178638890
6D6,09863.*A,GREENVILLE MUNI,50,9538611,-85.26137794440,43.14258883330,-85.24569216670,43.14167786110
6D6,09863.*A,GREENVILLE MUNI,50,9538611,-85.25440708330,43.14449605560,-85.25491938890,43.13976458330
69G,09866.*A,RICHMOND FIELD,50,11644911,-84.06452777780,42.44547222220,-84.06419444440,42.43869444440
H80,09879.*A,FIELD OF DREAMS,50,12493311,-83.76710277780,44.36386944440,-83.75821388890,44.36551388890
CMX,09881.*A,HOUGHTON COUNTY MEMORIAL,50,9554311,-88.49877725000,47.16427897220,-88.47955055560,47.16987830560
CMX,09881.*A,HOUGHTON COUNTY MEMORIAL,50,9554311,-88.49887400000,47.17531408330,-88.47911152780,47.16365683330
MGN,09888.*A,HARBOR SPRINGS,50,9564111,-84.92171111110,45.42606111110,-84.90560833330,45.42485833330
4Y9,09892.*A,EAGLES LANDING,50,11959511,-85.78782777780,44.30765277780,-85.76859722220,44.30990000000
80D,09893.*A,CLARE COUNTY,50,11766611,-84.81730555560,44.04936111110,-84.80886111110,44.05488888890
80D,09893.*A,CLARE COUNTY,50,11766611,-84.81793055560,44.05483333330,-84.80866666670,44.05452777780
80D,09893.*A,CLARE COUNTY,50,11766611,-84.81300000000,44.05455555560,-84.81311111110,44.04638888890
5Y0,09896.*A,HARRISVILLE,50,11215011,-83.30730000000,44.66573055560,-83.30293333330,44.67070555560
Z92,09898.5*A,HARSENS ISLAND,50,12115511,-82.57841944440,42.58721666670,-82.57282777780,42.59161944440
C04,09901.*A,OCEANA COUNTY,50,9513511,-86.33605722220,43.64096063890,-86.32294491670,43.64219061110
C04,09901.*A,OCEANA COUNTY,50,9513511,-86.33094566670,43.64419344440,-86.32583036110,43.63925977780
9D9,09903.*A,HASTINGS,50,9556111,-85.35254886110,42.66526850000,-85.34371830560,42.66561725000
9D9,09903.*A,HASTINGS,50,9556111,-85.35178191670,42.66571525000,-85.33957761110,42.65993583330
9D9,09903.*A,HASTINGS,50,9556111,-85.34548138890,42.66574883330,-85.34540366670,42.66039813890
5Y1,09914.*A,ALBERT J LINDBERG,50,11791811,-84.42664722220,46.03584444440,-84.41286388890,46.03584444440
Y95,09920.*A,HILLMAN,50,12106111,-83.93165000000,45.07818611110,-83.92511666670,45.08628333330
Y95,09920.*A,HILLMAN,50,12106111,-83.94088888890,45.08761111110,-83.94086111110,45.07993055560
JYM,09923.1*A,HILLSDALE MUNI,50,9555611,-84.59586555560,41.92172408330,-84.57752961110,41.92087950000
BIV,09925.*A,WEST MICHIGAN RGNL,50,9541311,-86.11881961110,42.74131294440,-86.09683722220,42.74425380560
HLM,09926.*A,PARK TOWNSHIP,50,12494711,-86.16605583330,42.79366694440,-86.15750055560,42.79895944440
HLM,09926.*A,PARK TOWNSHIP,50,12494711,-86.16615361110,42.79649472220,-86.15843500000,42.79412194440
